Temp. level:    0.074     Acceptance ratio:    0.000     Current cost:        1.402
Temp. level:    0.073     Acceptance ratio:    0.000     Current cost:        1.402
Temp. level:    0.073     Acceptance ratio:    0.000     Current cost:        1.402
Temp. level:    0.072     Acceptance ratio:    0.000     Current cost:        1.402
Temp. level:    0.071     Acceptance ratio:    0.000     Current cost:        1.402
Temp. level:    0.070     Acceptance ratio:    0.000     Current cost:        1.402
Temp. level:    0.070     Acceptance ratio:    0.000     Current cost:        1.402
Temp. level:    0.069     Acceptance ratio:    0.000     Current cost:        1.380
Temp. level:    0.068     Acceptance ratio:    0.000     Current cost:        1.380
Temp. level:    0.068     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.067     Acceptance ratio:    0.000     Current cost:        1.386
Temp. level:    0.066     Acceptance ratio:    0.000     Current cost:        1.386
Temp. level:    0.066     Acceptance ratio:    0.000     Current cost:        1.386
Temp. level:    0.065     Acceptance ratio:    0.000     Current cost:        1.378
Temp. level:    0.064     Acceptance ratio:    0.000     Current cost:        1.378
Temp. level:    0.064     Acceptance ratio:    0.000     Current cost:        1.378
Temp. level:    0.063     Acceptance ratio:    0.000     Current cost:        1.378
Temp. level:    0.062     Acceptance ratio:    0.000     Current cost:        1.381
Temp. level:    0.062     Acceptance ratio:    0.000     Current cost:        1.380
Temp. level:    0.061     Acceptance ratio:    0.000     Current cost:        1.381
Temp. level:    0.061     Acceptance ratio:    0.000     Current cost:        1.391
Temp. level:    0.060     Acceptance ratio:    0.000     Current cost:        1.375
Temp. level:    0.059     Acceptance ratio:    0.000     Current cost:        1.372
Temp. level:    0.059     Acceptance ratio:    0.000     Current cost:        1.372
Temp. level:    0.058     Acceptance ratio:    0.000     Current cost:        1.372
Temp. level:    0.058     Acceptance ratio:    0.000     Current cost:        1.372
Temp. level:    0.057     Acceptance ratio:    0.000     Current cost:        1.372
Temp. level:    0.056     Acceptance ratio:    0.000     Current cost:        1.376
Temp. level:    0.056     Acceptance ratio:    0.000     Current cost:        1.376
Temp. level:    0.055     Acceptance ratio:    0.000     Current cost:        1.376
Temp. level:    0.055     Acceptance ratio:    0.000     Current cost:        1.376
Temp. level:    0.054     Acceptance ratio:    0.000     Current cost:        1.376
Temp. level:    0.054     Acceptance ratio:    0.000     Current cost:        1.376
Temp. level:    0.053     Acceptance ratio:    0.000     Current cost:        1.388
Temp. level:    0.053     Acceptance ratio:    0.000     Current cost:        1.388
Temp. level:    0.052     Acceptance ratio:    0.000     Current cost:        1.353
Temp. level:    0.052     Acceptance ratio:    0.001     Current cost:        1.315
Temp. level:    0.051     Acceptance ratio:    0.000     Current cost:        1.317
Temp. level:    0.051     Acceptance ratio:    0.000     Current cost:        1.317
Temp. level:    0.050     Acceptance ratio:    0.000     Current cost:        1.309
Temp. level:    0.050     Acceptance ratio:    0.000     Current cost:        1.309
Temp. level:    0.049     Acceptance ratio:    0.000     Current cost:        1.309
Temp. level:    0.049     Acceptance ratio:    0.000     Current cost:        1.311
Temp. level:    0.048     Acceptance ratio:    0.000     Current cost:        1.311
Temp. level:    0.048     Acceptance ratio:    0.000     Current cost:        1.311
Temp. level:    0.047     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.047     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.046     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.046     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.045     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.045     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.044     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.044     Acceptance ratio:    0.000     Current cost:        1.293
Temp. level:    0.043     Acceptance ratio:    0.000     Current cost:        1.293
